conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
986958797640957952,Thu Apr 19 13:24:48 +0000 2018,0,halo .. sahabat radio fokus fm batui . jumpa lagi kita kembali menghibur di'ruang dengar anda .. yg mau ikutan di'silakan komen di'bawa ... Edisi siar ..19/04-2018,986958797640957952,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/986958797640957952,2687174346,FokusFM1
978978122568798208,Wed Mar 28 12:52:27 +0000 2018,0,Haiii sahabat Radio Nah ... jumpa bareng Bung ili Temani malam anda di'107.7 Mhz Hanya di Fokus Fm Batui Naah .. yang mau ikutan Malam ini di'acara fokus Song ReQues .. (Requessan Lagu) Edisi-28/march/2018 pukul;20:00 sampai 00:00,978978122568798208,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/978978122568798208,2687174346,FokusFM1
963074286717194242,Mon Feb 12 15:36:17 +0000 2018,0,Fokus Humor hanya ada di'fokus FM batui di' ketingian 107.7..,963074286717194242,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/963074286717194242,2687174346,FokusFM1
961941567979315200,Fri Feb 09 12:35:16 +0000 2018,0,sLamat maLam saHabat FOKUS. jumpa Lgi bareng putra kaiLi tntunya hnya di 107.7 fm batui di aksi fokus song request...!!!,961941567979315200,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/961941567979315200,2687174346,FokusFM1
954700196482609152,Sat Jan 20 13:00:38 +0000 2018,0,fokus song reQuest yg pngen gabung di tunggu atensinya maLam ini....kita seru seruan aja di 107.7 fm batui..,954700196482609152,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/954700196482609152,2687174346,FokusFM1
953160259236904960,Tue Jan 16 07:01:29 +0000 2018,0,Bunda nanna di batui sulteng,953160259236904960,,,in,Palu sulteng,0,0,0,https://twitter.com/Bundananna4/status/953160259236904960,914241607959900160,Bundananna4
952842129881092096,Mon Jan 15 09:57:21 +0000 2018,0,Otw batui... haya-haya mananti,952842129881092096,,,in,Tolando-batui city,0,0,0,https://twitter.com/Ahqriel/status/952842129881092096,2364166669,Ahqriel
929270604330500096,Sat Nov 11 08:52:31 +0000 2017,0,Belajar main2 ke pedalaman daerah Batui dulu...,929270604330500096,,,in,luwuk banggai Sulawesi Tengah,0,0,0,https://twitter.com/Distro_Store/status/929270604330500096,2460863510,Distro_Store
924475299558932480,Sun Oct 29 03:17:41 +0000 2017,0,Setelah Daurah di masjid rest area Lanjut Rihlah ke bendungan sisipan kec. Batui.,924475299558932480,,,in,"Tomeang/Luwuk, Sulawesi Tengah",0,0,0,https://twitter.com/AbdurRozzaQ_Moo/status/924475299558932480,1636591520,AbdurRozzaQ_Moo
920240877372444672,Tue Oct 17 10:51:37 +0000 2017,0,Ngeeeeeeeeng mlm ini deng spu #batui_mlm_ini,920240877372444672,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/920240877372444672,384382683,khina_khacinonk
919231959888420866,Sat Oct 14 16:02:32 +0000 2017,0,Bobo.. Istrhat full bsok siap otw batui,919231959888420866,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/919231959888420866,384382683,khina_khacinonk
904882241309900803,Tue Sep 05 01:41:52 +0000 2017,0,Laolang = kintom Lumbulanya = batui Roti Goreng = umumnya Sma kmu p kmpung apa???,904882241309900803,,,in,luwuk,0,0,0,https://twitter.com/NurhasniHanai/status/904882241309900803,2354080046,NurhasniHanai
880983884581576708,Sat Jul 01 02:58:20 +0000 2017,0,Terima Kasih Sudah Bergabung Dengan Radio Fokus FM Batui Salam Kompak dan tetap Fokus..!!,880983884581576708,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/880983884581576708,2687174346,FokusFM1
872816046050123776,Thu Jun 08 14:02:16 +0000 2017,0,fokus song reQuest bareng putra kaiLi......yg ikutan gabung d'tnggu atensinya d'085824104317.FOKUS radio 107.7 fm batui..!!!,872816046050123776,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/872816046050123776,2687174346,FokusFM1
872028372205010946,Tue Jun 06 09:52:20 +0000 2017,0,Bljr b bkin akhirnya jadi jgaa katiri batui-blbngkang hahaha #untuk_buka_puasa,872028372205010946,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/872028372205010946,384382683,khina_khacinonk
871732527114866688,Mon Jun 05 14:16:45 +0000 2017,0,haLLo sHabat FOKUS apa kBar...???? jMpa Lgi bReng putra kaiLi yg sLaLu setia mNghibur sHabat FOKUS d'107.7 fm batui.,871732527114866688,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/871732527114866688,2687174346,FokusFM1
871718225402187777,Mon Jun 05 13:19:55 +0000 2017,0,Capcus batui..,871718225402187777,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/871718225402187777,384382683,khina_khacinonk
862664777474215936,Thu May 11 13:44:45 +0000 2017,0,fokus Song reQues .. Bersama Bung'ili di'107 7 batui,862664777474215936,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/862664777474215936,2687174346,FokusFM1
848120233705353217,Sat Apr 01 10:29:55 +0000 2017,0,batui luwuk-sulawesi tengah diguyur hujan deras,848120233705353217,,,in,"Banggai, Sulawesi Tengah",0,0,0,https://twitter.com/setiyowidodo15/status/848120233705353217,788363436027543553,setiyowidodo15
843901689333608448,Mon Mar 20 19:06:56 +0000 2017,0,cuaca di batui lagi buruk. se buruk hati aku. tapi tetap semangat dalam menjalankan tugas.,843901689333608448,,,in,"Central Sulawesi, Indonesia",0,0,0,https://twitter.com/DonyDarto/status/843901689333608448,812942816020025344,DonyDarto
839685286154153984,Thu Mar 09 03:52:27 +0000 2017,0,Makan siang #Rumah makan padang Batui,839685286154153984,,,in,"Luwuk, Indonesia",0,0,0,https://twitter.com/kalebsayo7/status/839685286154153984,4831485287,kalebsayo7
827477659479318528,Fri Feb 03 11:23:42 +0000 2017,0,saatnya sholat isya .. Untuk Batui Dan sekitarnya . ..,827477659479318528,,,in,Batui Sulawesi Tengah,1,0,0,https://twitter.com/FokusFM1/status/827477659479318528,2687174346,FokusFM1
816259203002142721,Tue Jan 03 12:25:34 +0000 2017,0,slamat mlm sahabat fokus yu .. gabung di'107 8 batui.. fokus Top ReQues . bareng iLy ..,816259203002142721,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/816259203002142721,2687174346,FokusFM1
813914475518722048,Wed Dec 28 01:08:27 +0000 2016,0,Slmat pagi kmpung orng #batui,813914475518722048,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/813914475518722048,384382683,khina_khacinonk
813571314292178944,Tue Dec 27 02:24:51 +0000 2016,0,Otw batui,813571314292178944,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/813571314292178944,384382683,khina_khacinonk
811551057264443392,Wed Dec 21 12:37:04 +0000 2016,0,met mlam shabat fokus yuk join di 107.8 fm batui..,811551057264443392,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/811551057264443392,2687174346,FokusFM1
805399279707783168,Sun Dec 04 13:12:06 +0000 2016,0,selamat mlam shabat fokus yuk join d.107.8 fm batui..,805399279707783168,,,in,Batui Sulawesi Tengah,0,0,0,https://twitter.com/FokusFM1/status/805399279707783168,2687174346,FokusFM1
793763718836486144,Wed Nov 02 10:36:32 +0000 2016,0,HUUU!!!...TA SANGKOT LAGI DI BATUI. .SUAAAAAAKK!!!...bikin jengkel,793763718836486144,,,in,luwuk sulteng indonesia,0,0,0,https://twitter.com/kayubestzy/status/793763718836486144,608241651,kayubestzy
760676839585185793,Wed Aug 03 03:21:05 +0000 2016,0,Okee otw palu bye bye batui yg terlalu baxk menyimpn kenangn smpai ktemu lgi ,760676839585185793,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/760676839585185793,384382683,khina_khacinonk
759959973111750656,Mon Aug 01 03:52:31 +0000 2016,0,Kse puas-puas di rmh deng kkq syng #ratna n keponakan #ekhi mo lma lgi inja batui ,759959973111750656,,,in,"Sulawesi tengah, luwuk, nuhon",0,0,0,https://twitter.com/khina_khacinonk/status/759959973111750656,384382683,khina_khacinonk
752605690997252096,Mon Jul 11 20:49:14 +0000 2016,1,Kebakaran di gudang logistik CPP PERTAMINA BATUI LUWUK BANGGAI,752605690997252096,,,in,Toili Sulteng,0,0,0,https://twitter.com/gatotAngga1/status/752605690997252096,746715895217586177,gatotAngga1
